X,Y,OBJECTID,Ppty_Name,Ppty_Addre,City,State,Zip,County,CD,TotalUnits,ActiveSubs,Owner,Latitude,Longitude,OwnerType,SbsdyEnd
-122.276370000375,37.8171300004492,493,820 MILTON AVENUE,820 Milton St,Oakland,CA,94607-3446,Alameda,13,1,0, ,37.81713,-122.27637,For Profit,2017/12/31 00:00:00+00
-122.281570000055,37.8183199995684,494,Linden Court,1089 26th St,Oakland,CA,94607-2917,Alameda,13,79,1,Oakland Housing Authority,37.81832,-122.28157, ,
-122.256710000266,37.8190299999346,495,Fairmount Apartments,401 Fairmount Ave,Oakland,CA,94611,Alameda,13,31,1,401 FAIRMOUNT LP,37.81903,-122.25671, ,2025/12/31 00:00:00+00
-122.270759999774,37.8207900001584,496,3105 MLK,3105 Martin Luther King Jr Way,Oakland,CA,94609-2967,Alameda,13,2,1, ,37.82079,-122.27076, ,
-122.270759999774,37.8207900001584,497,3109 MLK,3109 Martin Luther King Jr Way,Oakland,CA,94609-2967,Alameda,13,2,1, ,37.82079,-122.27076, ,
-122.275330000079,37.8221899999686,498,113 Scattered,873 32nd St,Oakland,CA,94608-4348,Alameda,13,209,0,Oakland Housing Authority,37.82219,-122.27533, ,
-122.270240000076,37.8228499998277,499,3311 MLK,3311 Martin Luther King Jr Way,Oakland,CA,94609-2916,Alameda,13,2,1, ,37.82285,-122.27024, ,
-122.256499999575,37.8230700000805,500,PIEDMONT APTS* (2),215 W MacArthur Blvd,Oakland,CA,94611-5360,Alameda,13,250,1,PIEDMONT APTS LP* (2),37.82307,-122.2565,Multiple,2026/12/31 00:00:00+00
-122.288030000284,37.8233300003793,501,1604 32ND STREET,1604 32nd St,Oakland,CA,94608-4006,Alameda,13,2,0, ,37.82333,-122.28803,For Profit,2017/12/31 00:00:00+00
-122.277699999655,37.8237000003548,502,NORTH OAKLAND SENIOR HOUSING,3255 San Pablo Ave,Oakland,CA,94608-4293,Alameda,13,65,1,OAKLAND COMMUNITY HSG INC,37.8237,-122.2777,For Profit,2017/12/31 00:00:00+00
-122.27752999991,37.8237400004007,503,St Andrew's Manor,3250 San Pablo Ave,Oakland,CA,94608-4261,Alameda,13,60,2,"Satellite St. Andrew's Manor, LLC",37.82374,-122.27753,Non-Profit,2033/06/30 00:00:00+00
-122.28672999969,37.8252800003718,504,DUPLEX,1519 34th St,Oakland,CA,94608-4007,Alameda,13,2,0, ,37.82528,-122.28673,For Profit,2017/12/31 00:00:00+00
-122.27867000032,37.8267899998586,505,CALIFORNIA HOTEL,3501 San Pablo Ave,Oakland,CA,94608-4255,Alameda,13,150,1,CAHON INC,37.82679,-122.27867,For Profit,2021/12/31 00:00:00+00
-122.254279999722,37.8276699999706,506,BAYWOOD APARTMENTS,225 41st St,Oakland,CA,94611-5653,Alameda,13,77,3,LAS PALMAS FOUNDATION* (2),37.82767,-122.25428,For Profit,2035/12/01 00:00:00+00
-122.253379999587,37.8317900002084,507,296 MATHER STREET,296 Mather St,Oakland,CA,94611-5179,Alameda,13,12,0, ,37.83179,-122.25338,For Profit,2019/12/31 00:00:00+00
-122.274309999807,37.8345800002668,508,45TH STREET,975 45th St,Oakland,CA,94608-3413,Alameda,13,2,1, ,37.83458,-122.27431,For Profit,2020/12/31 00:00:00+00
-122.266649999997,37.8384600002289,509,114 Scattered,666 53rd St,Oakland,CA,94609-1812,Alameda,13,227,0,Oakland Housing Authority,37.83846,-122.26665, ,
-122.262299999945,37.8387300000895,510,KELLER PLAZA APTS* (2),5321 Telegraph Ave,Oakland,CA,94609-1919,Alameda,13,201,2,KELLER HSG ASSOC LP* (2),37.83873,-122.2623,Multiple,2046/08/31 00:00:00+00
-122.251899999685,37.8396599998092,511,Otterbein Manor,5375 Manila Ave,Oakland,CA,94618-1178,Alameda,13,39,1,"SATELLITE SENIOR HOMES, INC",37.83966,-122.2519,Non-Profit,2024/07/31 00:00:00+00
-122.280440000106,37.8433999996104,512,DOWNS SENIOR HOUSING,1027 60th St,Oakland,CA,94608-2378,Alameda,13,17,2,OAKLAND COMMUNITY HSG INC,37.8434,-122.28044,For Profit,2023/08/18 00:00:00+00
-122.270710000166,37.8435199997483,513,SOJOURNER TRUTH MANOR,5815 Martin Luther King Jr Way,Oakland,CA,94609-1459,Alameda,13,88,2,SOJOURNER TRUTH HOUSING INC.,37.84352,-122.27071,Non-Profit,2044/04/01 00:00:00+00
-122.271060000119,37.8452500003872,514, ,6015 Martin Luther King Jr Way,Oakland,CA,94609,Alameda, ,87,0, ,37.84525,-122.27106, ,2017/06/04 00:00:00+00
-122.283930000069,37.8471499998727,515,"Percy Abram, Jr Senior Apartments* (2)",1094 Alcatraz Ave,Oakland,CA,94608-1285,Alameda,13,44,0,Abram Housing Corporation,37.84715,-122.28393,Non-Profit,2016/07/31 00:00:00+00
-122.266039999746,37.8471600003338,516,OAK CENTER APARTMENTS* (2),1601 Market St,Oakland,CA,94607-3301,Alameda,13,77,2,"OAK CENTER CHC, A CALIFORNIA LTD* (2)",37.84716,-122.26604,For Profit,2032/09/30 00:00:00+00
-122.284719999628,37.8472799995724,517,SISTER THEA BOWMAN MANOR,6400 San Pablo Ave,Oakland,CA,94608-1274,Alameda,13,55,2,"ST. COLUMBA DEVELOPMENT CORPORATION, INC.",37.84728,-122.28472,Non-Profit,2041/07/01 00:00:00+00
-122.282109999777,37.8473799996873,518, ,1070 Alcatraz Ave,Oakland,CA,94608,Alameda, ,44,1, ,37.84738,-122.28211, ,2028/04/23 00:00:00+00
-79.9820800001918,40.3416500002473,519,BALDWIN TOWERS,200 Knoedler Rd,Pittsburgh,PA,15236-2750,Allegheny,14,98,1,"Baldwin Towers Investors, LLC",40.34165,-79.98208,For Profit,2033/08/31 00:00:00+00
-80.0667200003277,40.3624299998447,520,ST CLAIR WOODS APARTMENTS,1000 Painters Dr,Pittsburgh,PA,15228-1081,Allegheny,18,100,1,Painters Plaza Associates,40.36243,-80.06672,For Profit,2029/09/30 00:00:00+00
-79.9660100001614,40.3670400001959,521,APARTMENTS AT WHITEHALL,1651 Skyline Dr,Pittsburgh,PA,15227-4612,Allegheny,18,62,0,ALLEGHENY COUNTY RESIDENTIAL FINANCE AUTH,40.36704,-79.96601,For Profit,2024/12/31 00:00:00+00
-80.0333100001563,40.3719799995774,522,Baptist Manor,493 Castle Shannon Blvd,Pittsburgh,PA,15234-1420,Allegheny,18,100,0,Baptist Homes Society,40.37198,-80.03331,Non-Profit,2015/12/11 00:00:00+00
-80.0687810000431,40.3757309998858,523,Bower Hill III,1150 Bower Hill Rd,Pittsburgh,PA, ,Allegheny,18,135,0,"Ihp Bower Hill, LLC",40.375731,-80.068781,Non-Profit,2012/08/31 00:00:00+00
-79.9713000003946,40.383380000087,524,GRAYSON COURT,3021 Grayson Ave,Pittsburgh,PA,15227-2565,Allegheny,14,47,2,Mel Cooper Associates,40.38338,-79.9713,For Profit,2035/01/01 00:00:00+00
-79.941899999885,40.3855900003783,525,CHURCHVIEW GARDEN APTS* (2),3783 Churchview Avenue Ext,Pittsburgh,PA,15236-1159,Allegheny,14,144,1,Churchview Gardens Limited Partnership,40.38559,-79.9419,For Profit,2033/12/31 00:00:00+00
-79.9891800002568,40.3892500000875,526,2256 ALMONT ST,2256 Almont St,Pittsburgh,PA,15210-4507,Allegheny,14,1,0,ROBERT C WAGLER,40.38925,-79.98918,For Profit,2018/12/31 00:00:00+00
-80.0151699999955,40.3909599998042,527,CREEDMOOR COURT,1100 Creedmoor Ave,Pittsburgh,PA,15226-2254,Allegheny,14,26,0, ,40.39096,-80.01517, ,2010/03/24 00:00:00+00
-80.0152399996263,40.39120000008,528,Creedmoor Court,1050 Creedmoor Ave,Pittsburgh,PA,15226-2259,Allegheny,14,26,0,"Creedmoor Court, INC",40.3912,-80.01524,Non-Profit,2016/10/31 00:00:00+00
-80.0187299995898,40.3919299995699,529, ,901 Berkshire Ave,Pittsburgh,PA,15226,Allegheny, ,3,0, ,40.39193,-80.01873, ,2004/03/04 00:00:00+00
-80.0100700004301,40.3919899996388,530,Parkside Manor,1306 Brookline Blvd,Pittsburgh,PA,15226-1961,Allegheny,14,77,2,Parkside Manor Senior Housing Limited Partnership* (3),40.39199,-80.01007,Multiple,2056/05/01 00:00:00+00
-80.0188299997047,40.3925100002364,531,FRANK H. MAZZA PAVILION,920 Brookline Blvd,Pittsburgh,PA,15226,Allegheny,14,30,1,Housing Authority of the City of Pittsburgh,40.39251,-80.01883, ,
-79.9864799998521,40.3926700004203,532,PIETRAGALLO REGENCY,2129 Brownsville Rd,Pittsburgh,PA,15210-4263,Allegheny,14,66,1,Housing Authority of the City of Pittsburgh,40.39267,-79.98648, ,
-79.9721399995613,40.3952499997877,533, ,657 Brinwood Ave,Pittsburgh,PA,15227,Allegheny, ,1,1, ,40.39525,-79.97214, ,2018/12/16 00:00:00+00
-80.0359200000079,40.3972100002414,534,DORMONT PLACE APARTMENTS,2900 Belrose Ave,Pittsburgh,PA,15216-2060,Allegheny,14,43,0,"Dormont Place, Inc.",40.39721,-80.03592,Non-Profit,2016/04/30 00:00:00+00
-79.9886100000514,40.3974499996178,535,PITTSBURGH,1722 Brownsville Rd,Pittsburgh,PA,15210-3906,Allegheny,14,22,0, ,40.39745,-79.98861, ,2005/01/24 00:00:00+00
-80.0017400003007,40.3994799997023,536,Scattered Sites South,1603 Ballinger St,Pittsburgh,PA,15210,Allegheny,14,159,1,Housing Authority of the City of Pittsburgh,40.39948,-80.00174, ,
-80.0288899995738,40.4048300000046,537,GUALTIERI MANOR,2125 Los Angeles Ave,Pittsburgh,PA,15216-3559,Allegheny,14,31,1,Housing Authority of the City of Pittsburgh,40.40483,-80.02889, ,
-79.9345799995673,40.4050799998421,538,GLEN HAZEL HEIGHTS LOW RISE,621 Johnston Ave,Pittsburgh,PA,15207,Allegheny,14,128,1,Housing Authority of the City of Pittsburgh,40.40508,-79.93458, ,
-80.0268499999275,40.4056700000705,539,BEECHVIEW MANOR,1926 Pauline Ave,Pittsburgh,PA,15216-3566,Allegheny,14,52,2,"Beechview Manor, INC",40.40567,-80.02685,Non-Profit,2042/01/01 00:00:00+00
-79.9460400001458,40.4057100001165,540,5143 - 45 - 47 BLAIR ST.,5143 Blair St,Pittsburgh,PA,15207-1801,Allegheny,14,3,0,HARTMAN & HARTMAN,40.40571,-79.94604,For Profit,2017/12/31 00:00:00+00
-79.9282000003297,40.4061099996768,541,GLEN HAZEL,926 Johnston Ave,Pittsburgh,PA,15207,Allegheny,14,9,1,Housing Authority of the City of Pittsburgh,40.40611,-79.9282, ,
-79.9330999996652,40.4067100003663,542,BERNICE CRAWLEY HIGHRISE,945 Roselle Ct,Pittsburgh,PA,15207-1345,Allegheny,14,111,1,Housing Authority of the City of Pittsburgh,40.40671,-79.9331, ,
-79.9423699999755,40.4086600003588,543,HAZELWOOD TOWERS PLAZA* (2),111 Tecumseh St,Pittsburgh,PA,15207-1675,Allegheny,14,97,2,Hazelwood Associates,40.40866,-79.94237,For Profit,2032/04/01 00:00:00+00
-79.9706399996363,40.4100699997308,544,St Clair Village,1073 Fisher St,Pittsburgh,PA,15210,Allegheny,14,250,0,Housing Authority Of The City Of Pittsburgh,40.41007,-79.97064, ,
-79.8532599996493,40.4102499999376,545,BRINTON TOWERS,3000 Locust St,Pittsburgh,PA,15221-4915,Allegheny,14,190,1,"Brinton Towers Realty, LLC",40.41025,-79.85326,For Profit,2035/04/30 00:00:00+00
-80.0207399996512,40.4113599998641,546,1525 ALTON ST,1525 Alton Ave,Pittsburgh,PA,15216-3703,Allegheny,14,2,0,ROBERT C WAGLER,40.41136,-80.02074,For Profit,2018/12/31 00:00:00+00
-79.854279999922,40.4118799995624,547,BRINTON MANOR,2000 Brinton Manor Dr,Pittsburgh,PA,15221-4910,Allegheny,14,219,1,"Brinton Manor Realty, LLC",40.41188,-79.85428,For Profit,2034/07/31 00:00:00+00
-79.9872300002643,40.4124600002289,548,ORMSBY MANOR,107 Ormsby Ave,Pittsburgh,PA,15210-2285,Allegheny,14,30,0,"Mt. Oliver Elderly Apartments, Inc.",40.41246,-79.98723,Non-Profit,2016/06/30 00:00:00+00
-79.9449599998041,40.4133499999026,549, ,113 Berwick St,Pittsburgh,PA,15207,Allegheny, ,1,0, ,40.41335,-79.94496, ,2002/05/19 00:00:00+00
-79.921559999894,40.4136700002704,550,RIVERVIEW PHASE II* (3),52 Garetta St,Pittsburgh,PA,15217-3231,Allegheny,14,137,0,"Riverview Apartments, Inc.",40.41367,-79.92156,Non-Profit,2016/08/01 00:00:00+00
-79.9926399997362,40.4144999998751,551,BAUSMAN STREET INDEPENDENT LIVING* (3),229 Bausman St,Pittsburgh,PA,15210,Allegheny,14,12,1,Bausman Street Independent Living,40.4145,-79.99264,Non-Profit,2026/06/28 00:00:00+00
-79.9902599996992,40.4146299995749,552, ,130 Knox Ave,Pittsburgh,PA,15210,Allegheny, ,1,0, ,40.41463,-79.99026, ,2002/10/02 00:00:00+00
-79.9934700002403,40.4155600001939,553,302 ZARA ST APARTMENTS,302 Zara St,Pittsburgh,PA,15210-2092,Allegheny,14,25,0,HARTMAN & HARTMAN,40.41556,-79.99347,For Profit,2016/12/31 00:00:00+00
-79.8450400000959,40.4165499999826,554,Meadows at Forest Glen,106 Park Ridge Pl,Pittsburgh,PA,15221,Allegheny, ,20,1,ALLEGHENY COUNTY HOUSING AUTHORITY,40.41655,-79.84504, ,
-80.0088099998816,40.4165999995903,555,Sylvania Place* (2),29 Sylvania Ave,Pittsburgh,PA,15210-1180,Allegheny,14,23,1,"Beltzhoover Apartments, INC.",40.4166,-80.00881,Non-Profit,2027/12/19 00:00:00+00
-79.9654300003942,40.4172800003718,556,ARLINGTON HEIGHTS,3006 Arlington Ave,Pittsburgh,PA,15210,Allegheny,14,150,1,Housing Authority of the City of Pittsburgh,40.41728,-79.96543, ,
-80.0087699998356,40.4175300002094,557,LAFFERTY PROJECT,41 Lafferty Ave,Pittsburgh,PA,15210-1131,Allegheny,14,1,1, ,40.41753,-80.00877,For Profit,2020/12/31 00:00:00+00
-79.9975699995558,40.4185899996288,558, ,402 Beltzhoover Ave,Pittsburgh,PA,15210,Allegheny, ,2,0, ,40.41859,-79.99757, ,2006/10/28 00:00:00+00
-79.84959999994,40.4197900001085,559,FOREST HILLS APARTMENTS,2111 Ardmore Blvd,Pittsburgh,PA,15221-4823,Allegheny,14,25,1,Forest Hills Senior Apartments Inc.,40.41979,-79.8496,Non-Profit,2030/04/05 00:00:00+00
-79.9726600001588,40.4200100003613,560,2320 COBDEN ST,2320 Cobden St,Pittsburgh,PA,15203-2700,Allegheny,14,4,0,GEORGE C DAYIEB,40.42001,-79.97266,For Profit,2018/12/31 00:00:00+00
-79.9949399996812,40.4215100002863,561,RAMPS Fix for Development 22,108 Walter St,Pittsburgh,PA,15210,Allegheny,14,3,0,Housing Authority of the City of Pittsburgh,40.42151,-79.99494, ,
-80.009320000018,40.4219499998927,562,JUST-INN TRANSITION* (2),215 Lelia St,Pittsburgh,PA,15211-2306,Allegheny,14,43,1,"Just Inn Transition, Inc",40.42195,-80.00932,Non-Profit,2018/06/30 00:00:00+00
-79.891059999919,40.4220599995694,563,SWISSVALE TOWERS,1826 Monongahela Ave,Pittsburgh,PA,15218-2358,Allegheny,14,102,1,Swissvale Towers Associates,40.42206,-79.89106,For Profit,2034/09/01 00:00:00+00
-79.9934599997791,40.4220700000305,564,CALIGUIRI PLAZA,803 E Warrington Ave,Pittsburgh,PA,15210-1569,Allegheny,14,104,1,Housing Authority of the City of Pittsburgh,40.42207,-79.99346, ,
-79.8534399998561,40.4227800003968,565,Centurion Commons,1987 Centurion Dr,Pittsburgh,PA,15221-4640,Allegheny,14,11,1,ALLEGHENY COUNTY HOUSING AUTHORITY,40.42278,-79.85344, ,
-80.0048899998736,40.4230100002114,566, ,125 Ruth St,Pittsburgh,PA,15211,Allegheny, ,84,1, ,40.42301,-80.00489, ,2022/10/03 00:00:00+00
-80.0047699997357,40.4233600001639,567,SOUTH HILLS RETIREMENT RESIDEN* (2),101 Ruth St,Pittsburgh,PA,15211,Allegheny,14,107,2,AM RODRIQUEZ ASSOC INC,40.42336,-80.00477,For Profit,2054/09/01 00:00:00+00
-80.0111299998496,40.4246599998592,568,457 NORTON STREET,457 Norton St,Pittsburgh,PA,15211-1853,Allegheny,14,2,0, ,40.42466,-80.01113,For Profit,2023/12/31 00:00:00+00
-79.9651700000954,40.4248099995818,569,SARAH STREET TOWNHOUSES,2825 Sarah St,Pittsburgh,PA,15203-2325,Allegheny,14,30,1, ,40.42481,-79.96517, ,2021/09/20 00:00:00+00
-80.0142299998146,40.4249600002039,570,RAMPS Fix for Development 39,512 Norton St,Pittsburgh,PA,15211,Allegheny,14,12,0,Housing Authority of the City of Pittsburgh,40.42496,-80.01423, ,
-79.9645199997981,40.4250600003188,571,CARSON RETIREMENT RESIDENCE,2836 E Carson St,Pittsburgh,PA,15203,Allegheny,14,68,1, ,40.42506,-79.96452, ,2021/02/12 00:00:00+00
-79.9682399995763,40.4262199998532,572,2612 SARAH ST,2612 Sarah St,Pittsburgh,PA,15203-2322,Allegheny,14,2,0,HARTMAN & HARTMAN,40.42622,-79.96824,For Profit,2017/12/31 00:00:00+00
-79.9431499999725,40.4264099996219,573,PITTSBURGH* (2),3908 Lydia St,Pittsburgh,PA,15207,Allegheny,14,40,0,"Greenfield Terrace Apartments, Inc",40.42641,-79.94315,Non-Profit,2016/02/29 00:00:00+00
-79.970879999912,40.4268999997353,574,MORSE GARDENS,2416 Sarah St,Pittsburgh,PA,15203-2271,Allegheny,14,70,1,Housing Authority of the City of Pittsburgh,40.4269,-79.97088, ,
-80.0600100002613,40.4272899997338,575,NOBLE TOWERS,2440 Baldwick Rd,Pittsburgh,PA,15205-4171,Allegheny,14,133,2,Noble Towers Associates,40.42729,-80.06001,For Profit,2046/04/01 00:00:00+00
-80.0071600002338,40.4273400002409,576,ST JUSTIN PLAZA APARTMENTS* (2),120 Boggs Ave,Pittsburgh,PA,15211-2059,Allegheny,14,98,2,"St. Justin Plaza, Inc",40.42734,-80.00716,Non-Profit,2042/01/01 00:00:00+00
-79.8847399998511,40.4273600002638,577, ,513 Edgewood Ave,Pittsburgh,PA,15218,Allegheny, ,1,1, ,40.42736,-79.88474, ,2018/12/16 00:00:00+00
-79.8847399998511,40.4273600002638,578, ,519 Edgewood Ave,Pittsburgh,PA,15218,Allegheny, ,1,1, ,40.42736,-79.88474, ,2017/08/30 00:00:00+00
-79.9759800003767,40.4285700003053,579,CARSON TOWERS,2117 E Carson St,Pittsburgh,PA,15203-1934,Allegheny,14,133,1,Carson Plaza Associates,40.42857,-79.97598,For Profit,2019/04/02 00:00:00+00
-79.9215900003782,40.4296600002089,580,FORWARD - SHADY APTS.,5841 Forward Ave,Pittsburgh,PA,15217-2343,Allegheny,14,117,1,Forward Housing Corporation,40.42966,-79.92159,Non-Profit,2034/05/06 00:00:00+00
-79.9529500004421,40.4306299999746,581,PARKVIEW MANOR,3250 Parkview Ave,Pittsburgh,PA,15213-4539,Allegheny,14,15,1,OAKLAND PLANNING AND DEVELOPMENT CORP.,40.43063,-79.95295,Non-Profit,2019/02/28 00:00:00+00
-79.9536700003702,40.4309300003193,582, ,3222 Dawson St,Pittsburgh,PA,15213,Allegheny, ,3,0, ,40.43093,-79.95367, ,2005/07/28 00:00:00+00
-79.9232100004411,40.4311699996958,583,MURRAY TOWERS,2385 Murray Ave,Pittsburgh,PA,15217,Allegheny,14,70,1,Housing Authority of the City of Pittsburgh,40.43117,-79.92321, ,
-80.0079299997697,40.4314200004328,584,SYCAMORE STREET APARTMENTS ASSOCIATION,124 Sycamore St,Pittsburgh,PA,15211,Allegheny,14,20,0, ,40.43142,-80.00793, ,2006/12/31 00:00:00+00
-80.0079299997697,40.4314200004328,585,SYCAMORE STREET APARTMENTS,124 W Sycamore St,Pittsburgh,PA,15211-1633,Allegheny,14,20,1,PROPERTY DEVELOPMENT INC,40.43142,-80.00793,For Profit,2029/12/31 00:00:00+00
-79.9541900000684,40.4317199998782,586,PITTSBURGH,3259 Dawson St,Pittsburgh,PA,15213-4553,Allegheny,14,6,0, ,40.43172,-79.95419, ,2012/12/18 00:00:00+00
-79.9611499999725,40.4332500002873,587, ,380 Lawn St,Pittsburgh,PA,15213,Allegheny, ,2,0, ,40.43325,-79.96115, ,2009/10/19 00:00:00+00
-79.9248899996737,40.4332900003333,588,MUNHALL ROAD APARTMENTS,5680 Munhall Rd,Pittsburgh,PA,15217-2089,Allegheny,14,12,0,"Munhall Road Apartments, INC.",40.43329,-79.92489,Non-Profit,2016/09/30 00:00:00+00
-79.9596500000474,40.4351800002569,589,FINELLO PAVILION,3206 Niagara St,Pittsburgh,PA,15213-4267,Allegheny,14,60,1,Housing Authority of the City of Pittsburgh,40.43518,-79.95965, ,
-80.0686900003432,40.4363199997682,590,CRAFTON PLAZA APARTMENTS* (2),25 E Crafton Ave,Pittsburgh,PA,15205-2860,Allegheny,14,106,2,Crafton Plaza Associates,40.43632,-80.06869,For Profit,2043/01/01 00:00:00+00
-79.9209499996427,40.437320000018,591,DARLINGTON ROAD APARTMENTS,5841 Darlington Rd,Pittsburgh,PA,15217-1658,Allegheny,14,10,1,Darlington Road Supportive Housing,40.43732,-79.92095,Non-Profit,2022/02/01 00:00:00+00
-79.9760999996153,40.437380000087,592,SHANAHAN APTS,1819 Forbes Ave,Pittsburgh,PA,15219,Allegheny, ,43,2,ACTION-HOUSING INC (AHI) DEVELOPMENT INC,40.43738,-79.9761,Non-Profit,2028/09/27 00:00:00+00
-80.0212699998106,40.4377500000625,593,SWEETBRIAR PLACE,211 Sweetbriar St,Pittsburgh,PA,15211-1100,Allegheny,14,56,1,WASHINGTON HEIGHTS ELDERLY HOUSING CORP.,40.43775,-80.02127,Non-Profit,2031/04/29 00:00:00+00
-79.9771500003722,40.4379599998542,594,WOMENSPACE EAST,2004 5th Ave,Pittsburgh,PA,15219-5504,Allegheny,14,10,0, ,40.43796,-79.97715, ,2012/02/13 00:00:00+00
-79.9721000004146,40.438120000038,595,Oak Hill Phase II - Wadsworth,475 Garner Ct,Pittsburgh,PA,15213,Allegheny, ,45,1,Housing Authority of the City of Pittsburgh,40.43812,-79.9721, ,
-79.8791199996882,40.4383000002449,596,Independent HSG Resources East* (3),606 Swissvale Ave,Pittsburgh,PA,15221-3013,Allegheny,14,24,2,"Independent Housing Resources, INC.",40.4383,-79.87912,Non-Profit,2032/10/01 00:00:00+00
-79.9759000002848,40.4383699998756,597,HILL COM II,2041 5th Ave,Pittsburgh,PA,15219-5553,Allegheny,14,50,1,Hill Com II Associates* (2),40.43837,-79.9759,For Profit,2021/05/31 00:00:00+00
-79.9659900001383,40.4388599999891,598,PITTSBURGH,141 Robinson St,Pittsburgh,PA,15213-2517,Allegheny,14,40,0, ,40.43886,-79.96599, ,2014/08/14 00:00:00+00
-79.8846900002433,40.438920000058,599, ,508 Jeanette St,Pittsburgh,PA,15221,Allegheny, ,27,1, ,40.43892,-79.88469, ,2027/08/15 00:00:00+00
-79.9526199996133,40.438960000104,600,BATES STREET APTS* (2),3812 Bates St,Pittsburgh,PA,15213-4184,Allegheny,14,50,1,NDC REAL ESTATE MGMT INC,40.43896,-79.95262,For Profit,2036/12/01 00:00:00+00
-79.9822000003297,40.4389699996658,601, ,1652 Colwell St,Pittsburgh,PA,15219,Allegheny, ,1,0, ,40.43897,-79.9822, ,2010/06/13 00:00:00+00
-79.9837299998396,40.4389899996888,602,TOWNE PLACE APARTMENTS* (2),1600 Colwell St,Pittsburgh,PA,15219-5596,Allegheny,14,15,1,VRC-MLCC Housing Corporation,40.43899,-79.98373,Non-Profit,2027/12/19 00:00:00+00
-79.9813000001948,40.4392000003797,603, ,1717 Colwell St,Pittsburgh,PA,15219,Allegheny, ,1,0, ,40.4392,-79.9813, ,2002/08/07 00:00:00+00
-80.0011700000954,40.4394599997792,604,WOOD STREET COMMONS,300 Wood St,Pittsburgh,PA,15222,Allegheny,14,270,0,JAMES FRASCA,40.43946,-80.00117,For Profit,2016/12/31 00:00:00+00
-80.0344600001289,40.4398699998007,605,BELVIDERE I,54 Wabash St,Pittsburgh,PA,15220-5420,Allegheny,14,4,0,STEPHEN TAYLOR,40.43987,-80.03446,For Profit,2016/12/31 00:00:00+00
-79.9820400001458,40.4400599995694,606,Reed Roberts Manor* (2),178 Reed Roberts Pl,Pittsburgh,PA,15219-3358,Allegheny,14,56,1,Reed Roberts Housing Limited Partnership* (2),40.44006,-79.98204,Multiple,2036/06/30 00:00:00+00
-79.9803800000369,40.4401100000765,607, ,200 Dinwiddie St,Pittsburgh,PA,15219,Allegheny, ,7,1, ,40.44011,-79.98038, ,2031/07/01 00:00:00+00
-79.9803800000369,40.4401100000765,608,DINWIDDIE STREET HOUSING II,218 Dinwiddie St,Pittsburgh,PA,15219,Allegheny,14,23,2,TREK DEVELOPMENT GROUP INC,40.44011,-79.98038,For Profit,2032/12/13 00:00:00+00
-79.9809100001963,40.4402599997992,609,Dinwiddie Street Housing,201 Dinwiddie St,Pittsburgh,PA,15219,Allegheny,14,23,1,TREK DEVELOPMENT GROUP INC,40.44026,-79.98091,For Profit,2025/12/31 00:00:00+00
-79.8846999998051,40.4402700002603,610,606 MULBERRY STREET APARTMENTS,606 Mulberry St,Pittsburgh,PA,15221-2956,Allegheny,14,4,0,BRIAN MAGAN,40.44027,-79.8847,For Profit,2023/12/31 00:00:00+00
-79.9634400003557,40.4404899996138,611, ,243 Chesterfield Rd,Pittsburgh,PA,15213,Allegheny, ,1,0, ,40.44049,-79.96344, ,2010/10/27 00:00:00+00
-79.9687000001049,40.4408700000505,612,OAK HILL PHASE 1B,2415 Allequippa St,Pittsburgh,PA,15213-2329,Allegheny,14,451,1,Housing Authority of the City of Pittsburgh,40.44087,-79.9687, ,
